Name,heuristic_avg_score,semantic_score,stylistic_score,similarity_score_1_10,input_file_a,input_file_b,source,target
google_gemma-3-1b-it_vs_Qwen_Qwen3-4B,0.8224742268041236,3.3768115942028984,2.4078674948240164,6.851041666666666,disguising/model-responses/base_500/google_gemma-3-1b-it.csv,disguising/model-responses/base_500/Qwen_Qwen3-4B.csv,google_gemma-3-1b-it,Qwen_Qwen3-4B
Qwen_Qwen3-4B_vs_google_gemma-3-1b-it,0.8224742268041236,3.44824016563147,2.668737060041408,6.638636363636364,disguising/model-responses/base_500/Qwen_Qwen3-4B.csv,disguising/model-responses/base_500/google_gemma-3-1b-it.csv,Qwen_Qwen3-4B,google_gemma-3-1b-it
meta-llama_Llama-3-8B-Instruct_vs_deepseek-ai_DeepSeek-R1-Distill-Llama-8B,0.8223123732251523,3.1666666666666665,2.1839430894308944,6.485772357723577,disguising/model-responses/base_500/meta-llama_Llama-3-8B-Instruct.csv,disguising/model-responses/base_500/deepseek-ai_DeepSeek-R1-Distill-Llama-8B.csv,meta-llama_Llama-3-8B-Instruct,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
deepseek-ai_DeepSeek-R1-Distill-Llama-8B_vs_meta-llama_Llama-3-8B-Instruct,0.8223123732251523,3.303680981595092,2.6186094069529653,6.150115473441109,disguising/model-responses/base_500/deepseek-ai_DeepSeek-R1-Distill-Llama-8B.csv,disguising/model-responses/base_500/meta-llama_Llama-3-8B-Instruct.csv,deepseek-ai_DeepSeek-R1-Distill-Llama-8B,meta-llama_Llama-3-8B-Instruct
allenai_Molmo-7B-O-0924_vs_Qwen_Qwen3-4B,0.8221995926680243,3.3183673469387758,2.3520408163265305,6.8343558282208585,disguising/model-responses/base_500/allenai_Molmo-7B-O-0924.csv,disguising/model-responses/base_500/Qwen_Qwen3-4B.csv,allenai_Molmo-7B-O-0924,Qwen_Qwen3-4B
Qwen_Qwen3-4B_vs_allenai_Molmo-7B-O-0924,0.8221995926680243,3.432515337423313,2.696319018404908,6.614849187935035,disguising/model-responses/base_500/Qwen_Qwen3-4B.csv,disguising/model-responses/base_500/allenai_Molmo-7B-O-0924.csv,Qwen_Qwen3-4B,allenai_Molmo-7B-O-0924
google_gemma-3-1b-it_vs_Qwen_Qwen3-8B,0.8221649484536082,3.3281573498964803,2.401656314699793,6.830578512396694,disguising/model-responses/base_500/google_gemma-3-1b-it.csv,disguising/model-responses/base_500/Qwen_Qwen3-8B.csv,google_gemma-3-1b-it,Qwen_Qwen3-8B
Qwen_Qwen3-8B_vs_google_gemma-3-1b-it,0.8221649484536082,3.4452479338842976,2.71900826446281,6.580275229357798,disguising/model-responses/base_500/Qwen_Qwen3-8B.csv,disguising/model-responses/base_500/google_gemma-3-1b-it.csv,Qwen_Qwen3-8B,google_gemma-3-1b-it
google_gemma-1.1-7b-it_vs_Qwen_Qwen3-1.7B,0.8218813905930469,3.179671457905544,2.2012320328542097,6.515432098765432,disguising/model-responses/base_500/google_gemma-1.1-7b-it.csv,disguising/model-responses/base_500/Qwen_Qwen3-1.7B.csv,google_gemma-1.1-7b-it,Qwen_Qwen3-1.7B
Qwen_Qwen3-1.7B_vs_google_gemma-1.1-7b-it,0.8218813905930469,3.3995901639344264,2.6219262295081966,6.450819672131147,disguising/model-responses/base_500/Qwen_Qwen3-1.7B.csv,disguising/model-responses/base_500/google_gemma-1.1-7b-it.csv,Qwen_Qwen3-1.7B,google_gemma-1.1-7b-it
Qwen_Qwen3-1.7B_vs_meta-llama_Llama-3-8B-Instruct,0.8214139344262295,3.4127310061601643,2.598562628336756,6.506993006993007,disguising/model-responses/base_500/Qwen_Qwen3-1.7B.csv,disguising/model-responses/base_500/meta-llama_Llama-3-8B-Instruct.csv,Qwen_Qwen3-1.7B,meta-llama_Llama-3-8B-Instruct
meta-llama_Llama-3-8B-Instruct_vs_Qwen_Qwen3-1.7B,0.8214139344262295,3.2131147540983607,2.234631147540984,6.4876288659793815,disguising/model-responses/base_500/meta-llama_Llama-3-8B-Instruct.csv,disguising/model-responses/base_500/Qwen_Qwen3-1.7B.csv,meta-llama_Llama-3-8B-Instruct,Qwen_Qwen3-1.7B
Qwen_Qwen3-8B_vs_allenai_Molmo-7B-O-0924,0.8209183673469388,3.405930470347648,2.6809815950920246,6.619266055045872,disguising/model-responses/base_500/Qwen_Qwen3-8B.csv,disguising/model-responses/base_500/allenai_Molmo-7B-O-0924.csv,Qwen_Qwen3-8B,allenai_Molmo-7B-O-0924
allenai_Molmo-7B-O-0924_vs_Qwen_Qwen3-8B,0.8209183673469388,3.357581967213114,2.3719262295081966,6.849385245901639,disguising/model-responses/base_500/allenai_Molmo-7B-O-0924.csv,disguising/model-responses/base_500/Qwen_Qwen3-8B.csv,allenai_Molmo-7B-O-0924,Qwen_Qwen3-8B
google_gemma-2-2b-it_vs_deepseek-ai_DeepSeek-R1-Distill-Llama-8B,0.8203853955375253,3.165314401622718,2.218052738336714,6.4087221095334685,disguising/model-responses/base_500/google_gemma-2-2b-it.csv,disguising/model-responses/base_500/deepseek-ai_DeepSeek-R1-Distill-Llama-8B.csv,google_gemma-2-2b-it,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
deepseek-ai_DeepSeek-R1-Distill-Llama-8B_vs_google_gemma-2-2b-it,0.8203853955375253,3.3125,2.6209016393442623,6.33411214953271,disguising/model-responses/base_500/deepseek-ai_DeepSeek-R1-Distill-Llama-8B.csv,disguising/model-responses/base_500/google_gemma-2-2b-it.csv,deepseek-ai_DeepSeek-R1-Distill-Llama-8B,google_gemma-2-2b-it
mistralai_Mistral-7B-Instruct-v0.2_vs_Qwen_Qwen3-1.7B,0.8200205338809035,3.218106995884773,2.230452674897119,6.450515463917526,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.2.csv,disguising/model-responses/base_500/Qwen_Qwen3-1.7B.csv,mistralai_Mistral-7B-Instruct-v0.2,Qwen_Qwen3-1.7B
Qwen_Qwen3-1.7B_vs_mistralai_Mistral-7B-Instruct-v0.2,0.8200205338809035,3.4291581108829567,2.598562628336756,6.45852534562212,disguising/model-responses/base_500/Qwen_Qwen3-1.7B.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.2.csv,Qwen_Qwen3-1.7B,mistralai_Mistral-7B-Instruct-v0.2
google_gemma-3-1b-it_vs_Qwen_Qwen3-1.7B,0.8199386503067483,3.2243852459016398,2.20594262295082,6.61088295687885,disguising/model-responses/base_500/google_gemma-3-1b-it.csv,disguising/model-responses/base_500/Qwen_Qwen3-1.7B.csv,google_gemma-3-1b-it,Qwen_Qwen3-1.7B
Qwen_Qwen3-1.7B_vs_google_gemma-3-1b-it,0.8199386503067483,3.439549180327869,2.5778688524590163,6.502341920374708,disguising/model-responses/base_500/Qwen_Qwen3-1.7B.csv,disguising/model-responses/base_500/google_gemma-3-1b-it.csv,Qwen_Qwen3-1.7B,google_gemma-3-1b-it
deepseek-ai_DeepSeek-R1-Distill-Llama-8B_vs_meta-llama_Llama-3.2-3B-Instruct,0.8198795180722891,3.352112676056338,2.612676056338028,6.332661290322581,disguising/model-responses/base_500/deepseek-ai_DeepSeek-R1-Distill-Llama-8B.csv,disguising/model-responses/base_500/meta-llama_Llama-3.2-3B-Instruct.csv,deepseek-ai_DeepSeek-R1-Distill-Llama-8B,meta-llama_Llama-3.2-3B-Instruct
meta-llama_Llama-3.2-3B-Instruct_vs_deepseek-ai_DeepSeek-R1-Distill-Llama-8B,0.8198795180722891,3.222334004024145,2.1287726358148893,6.670682730923695,disguising/model-responses/base_500/meta-llama_Llama-3.2-3B-Instruct.csv,disguising/model-responses/base_500/deepseek-ai_DeepSeek-R1-Distill-Llama-8B.csv,meta-llama_Llama-3.2-3B-Instruct,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
google_gemma-3-1b-it_vs_deepseek-ai_DeepSeek-R1-Distill-Llama-8B,0.8197556008146639,3.156122448979592,2.201020408163265,6.577393075356415,disguising/model-responses/base_500/google_gemma-3-1b-it.csv,disguising/model-responses/base_500/deepseek-ai_DeepSeek-R1-Distill-Llama-8B.csv,google_gemma-3-1b-it,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
deepseek-ai_DeepSeek-R1-Distill-Llama-8B_vs_google_gemma-3-1b-it,0.8197556008146639,3.3590534979423867,2.6512345679012346,6.375,disguising/model-responses/base_500/deepseek-ai_DeepSeek-R1-Distill-Llama-8B.csv,disguising/model-responses/base_500/google_gemma-3-1b-it.csv,deepseek-ai_DeepSeek-R1-Distill-Llama-8B,google_gemma-3-1b-it
deepseek-ai_DeepSeek-R1-Distill-Llama-8B_vs_allenai_Molmo-7B-O-0924,0.8190909090909091,3.327586206896552,2.605476673427992,6.316588785046729,disguising/model-responses/base_500/deepseek-ai_DeepSeek-R1-Distill-Llama-8B.csv,disguising/model-responses/base_500/allenai_Molmo-7B-O-0924.csv,deepseek-ai_DeepSeek-R1-Distill-Llama-8B,allenai_Molmo-7B-O-0924
allenai_Molmo-7B-O-0924_vs_deepseek-ai_DeepSeek-R1-Distill-Llama-8B,0.8190909090909091,3.146464646464646,2.197979797979798,6.434210526315789,disguising/model-responses/base_500/allenai_Molmo-7B-O-0924.csv,disguising/model-responses/base_500/deepseek-ai_DeepSeek-R1-Distill-Llama-8B.csv,allenai_Molmo-7B-O-0924,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
deepseek-ai_DeepSeek-R1-Distill-Llama-8B_vs_google_gemma-1.1-7b-it,0.8190283400809715,3.303061224489796,2.6377551020408165,6.257403189066059,disguising/model-responses/base_500/deepseek-ai_DeepSeek-R1-Distill-Llama-8B.csv,disguising/model-responses/base_500/google_gemma-1.1-7b-it.csv,deepseek-ai_DeepSeek-R1-Distill-Llama-8B,google_gemma-1.1-7b-it
google_gemma-1.1-7b-it_vs_deepseek-ai_DeepSeek-R1-Distill-Llama-8B,0.8190283400809715,3.184959349593496,2.2184959349593494,6.511156186612576,disguising/model-responses/base_500/google_gemma-1.1-7b-it.csv,disguising/model-responses/base_500/deepseek-ai_DeepSeek-R1-Distill-Llama-8B.csv,google_gemma-1.1-7b-it,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
Qwen_Qwen2.5-1.5B-Instruct_vs_OpenGVLab_InternVL3-8B,0.8185,3.238476953907816,2.3426853707414828,6.48995983935743,disguising/model-responses/base_500/Qwen_Qwen2.5-1.5B-Instruct.csv,disguising/model-responses/base_500/OpenGVLab_InternVL3-8B.csv,Qwen_Qwen2.5-1.5B-Instruct,OpenGVLab_InternVL3-8B
OpenGVLab_InternVL3-8B_vs_Qwen_Qwen2.5-1.5B-Instruct,0.8185,3.07,2.38,5.987878787878788,disguising/model-responses/base_500/OpenGVLab_InternVL3-8B.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-1.5B-Instruct.csv,OpenGVLab_InternVL3-8B,Qwen_Qwen2.5-1.5B-Instruct
allenai_Molmo-7B-O-0924_vs_Qwen_Qwen3-1.7B,0.818191056910569,3.218940936863544,2.2107942973523422,6.479550102249489,disguising/model-responses/base_500/allenai_Molmo-7B-O-0924.csv,disguising/model-responses/base_500/Qwen_Qwen3-1.7B.csv,allenai_Molmo-7B-O-0924,Qwen_Qwen3-1.7B
Qwen_Qwen3-1.7B_vs_allenai_Molmo-7B-O-0924,0.818191056910569,3.40020366598778,2.569246435845214,6.610599078341014,disguising/model-responses/base_500/Qwen_Qwen3-1.7B.csv,disguising/model-responses/base_500/allenai_Molmo-7B-O-0924.csv,Qwen_Qwen3-1.7B,allenai_Molmo-7B-O-0924
mistralai_Mistral-7B-Instruct-v0.2_vs_deepseek-ai_DeepSeek-R1-Distill-Llama-8B,0.8175101214574898,3.1713995943204867,2.204868154158215,6.436105476673428,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.2.csv,disguising/model-responses/base_500/deepseek-ai_DeepSeek-R1-Distill-Llama-8B.csv,mistralai_Mistral-7B-Instruct-v0.2,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
deepseek-ai_DeepSeek-R1-Distill-Llama-8B_vs_mistralai_Mistral-7B-Instruct-v0.2,0.8175101214574898,3.36530612244898,2.603061224489796,6.219907407407407,disguising/model-responses/base_500/deepseek-ai_DeepSeek-R1-Distill-Llama-8B.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.2.csv,deepseek-ai_DeepSeek-R1-Distill-Llama-8B,mistralai_Mistral-7B-Instruct-v0.2
meta-llama_Llama-3.1-8B-Instruct_vs_Qwen_Qwen2.5-1.5B-Instruct,0.8171999999999999,2.9808853118712277,2.3028169014084505,5.690140845070423,disguising/model-responses/base_500/meta-llama_Llama-3.1-8B-Instruct.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-1.5B-Instruct.csv,meta-llama_Llama-3.1-8B-Instruct,Qwen_Qwen2.5-1.5B-Instruct
Qwen_Qwen2.5-1.5B-Instruct_vs_meta-llama_Llama-3.1-8B-Instruct,0.8171999999999999,3.197394789579158,2.3036072144288577,6.237951807228916,disguising/model-responses/base_500/Qwen_Qwen2.5-1.5B-Instruct.csv,disguising/model-responses/base_500/meta-llama_Llama-3.1-8B-Instruct.csv,Qwen_Qwen2.5-1.5B-Instruct,meta-llama_Llama-3.1-8B-Instruct
Qwen_Qwen2.5-Coder-7B-Instruct_vs_meta-llama_Llama-3.2-3B-Instruct,0.817,3.174,2.334,6.281563126252505,disguising/model-responses/base_500/Qwen_Qwen2.5-Coder-7B-Instruct.csv,disguising/model-responses/base_500/meta-llama_Llama-3.2-3B-Instruct.csv,Qwen_Qwen2.5-Coder-7B-Instruct,meta-llama_Llama-3.2-3B-Instruct
meta-llama_Llama-3.2-3B-Instruct_vs_Qwen_Qwen2.5-Coder-7B-Instruct,0.817,3.1342685370741483,2.3246492985971945,6.065130260521042,disguising/model-responses/base_500/meta-llama_Llama-3.2-3B-Instruct.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-Coder-7B-Instruct.csv,meta-llama_Llama-3.2-3B-Instruct,Qwen_Qwen2.5-Coder-7B-Instruct
gpt-3.5_vs_meta-llama_Llama-3.1-8B-Instruct,0.8157,3.273,2.279,6.613,disguising/model-responses/base_500/gpt-3.5.csv,disguising/model-responses/base_500/meta-llama_Llama-3.1-8B-Instruct.csv,gpt-3.5,meta-llama_Llama-3.1-8B-Instruct
meta-llama_Llama-3.1-8B-Instruct_vs_gpt-3.5,0.8157,3.2545090180360723,2.4549098196392785,6.533066132264529,disguising/model-responses/base_500/meta-llama_Llama-3.1-8B-Instruct.csv,disguising/model-responses/base_500/gpt-3.5.csv,meta-llama_Llama-3.1-8B-Instruct,gpt-3.5
mistralai_Mistral-7B-Instruct-v0.1_vs_meta-llama_Llama-3.1-8B-Instruct,0.8156000000000001,3.2319277108433737,2.261044176706827,6.159318637274549,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.1.csv,disguising/model-responses/base_500/meta-llama_Llama-3.1-8B-Instruct.csv,mistralai_Mistral-7B-Instruct-v0.1,meta-llama_Llama-3.1-8B-Instruct
meta-llama_Llama-3.1-8B-Instruct_vs_mistralai_Mistral-7B-Instruct-v0.1,0.8156000000000001,3.001,2.257,5.74,disguising/model-responses/base_500/meta-llama_Llama-3.1-8B-Instruct.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.1.csv,meta-llama_Llama-3.1-8B-Instruct,mistralai_Mistral-7B-Instruct-v0.1
meta-llama_Llama-3.2-3B-Instruct_vs_Qwen_Qwen2.5-1.5B-Instruct,0.8132264529058115,2.9899598393574296,2.251004016064257,5.647887323943662,disguising/model-responses/base_500/meta-llama_Llama-3.2-3B-Instruct.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-1.5B-Instruct.csv,meta-llama_Llama-3.2-3B-Instruct,Qwen_Qwen2.5-1.5B-Instruct
Qwen_Qwen2.5-1.5B-Instruct_vs_meta-llama_Llama-3.2-3B-Instruct,0.8132264529058115,3.128256513026052,2.2324649298597192,6.1305220883534135,disguising/model-responses/base_500/Qwen_Qwen2.5-1.5B-Instruct.csv,disguising/model-responses/base_500/meta-llama_Llama-3.2-3B-Instruct.csv,Qwen_Qwen2.5-1.5B-Instruct,meta-llama_Llama-3.2-3B-Instruct
OpenGVLab_InternVL3-8B_vs_mistralai_Mistral-7B-Instruct-v0.1,0.8120240480961923,3.0541082164328657,2.3366733466933867,5.910821643286573,disguising/model-responses/base_500/OpenGVLab_InternVL3-8B.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.1.csv,OpenGVLab_InternVL3-8B,mistralai_Mistral-7B-Instruct-v0.1
mistralai_Mistral-7B-Instruct-v0.1_vs_OpenGVLab_InternVL3-8B,0.8120240480961923,3.218436873747495,2.302605210420842,6.469939879759519,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.1.csv,disguising/model-responses/base_500/OpenGVLab_InternVL3-8B.csv,mistralai_Mistral-7B-Instruct-v0.1,OpenGVLab_InternVL3-8B
meta-llama_Llama-3.2-3B-Instruct_vs_mistralai_Mistral-7B-Instruct-v0.1,0.8119,2.996,2.272,5.76,disguising/model-responses/base_500/meta-llama_Llama-3.2-3B-Instruct.csv,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.1.csv,meta-llama_Llama-3.2-3B-Instruct,mistralai_Mistral-7B-Instruct-v0.1
mistralai_Mistral-7B-Instruct-v0.1_vs_meta-llama_Llama-3.2-3B-Instruct,0.8119,3.119,2.241,6.044088176352705,disguising/model-responses/base_500/mistralai_Mistral-7B-Instruct-v0.1.csv,disguising/model-responses/base_500/meta-llama_Llama-3.2-3B-Instruct.csv,mistralai_Mistral-7B-Instruct-v0.1,meta-llama_Llama-3.2-3B-Instruct
deepseek-ai_DeepSeek-R1-Distill-Llama-8B_vs_meta-llama_Llama-3.1-8B-Instruct,0.8115230460921845,3.366465863453816,2.605421686746988,6.505030181086519,disguising/model-responses/base_500/deepseek-ai_DeepSeek-R1-Distill-Llama-8B.csv,disguising/model-responses/base_500/meta-llama_Llama-3.1-8B-Instruct.csv,deepseek-ai_DeepSeek-R1-Distill-Llama-8B,meta-llama_Llama-3.1-8B-Instruct
meta-llama_Llama-3.1-8B-Instruct_vs_deepseek-ai_DeepSeek-R1-Distill-Llama-8B,0.8115230460921845,3.1923847695390783,2.1342685370741483,6.590180360721443,disguising/model-responses/base_500/meta-llama_Llama-3.1-8B-Instruct.csv,disguising/model-responses/base_500/deepseek-ai_DeepSeek-R1-Distill-Llama-8B.csv,meta-llama_Llama-3.1-8B-Instruct,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
OpenGVLab_InternVL3-8B_vs_deepseek-ai_DeepSeek-R1-Distill-Llama-8B,0.810140562248996,3.219758064516129,2.160282258064516,6.558232931726908,disguising/model-responses/base_500/OpenGVLab_InternVL3-8B.csv,disguising/model-responses/base_500/deepseek-ai_DeepSeek-R1-Distill-Llama-8B.csv,OpenGVLab_InternVL3-8B,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
deepseek-ai_DeepSeek-R1-Distill-Llama-8B_vs_OpenGVLab_InternVL3-8B,0.810140562248996,3.4295774647887325,2.687122736418511,6.759557344064386,disguising/model-responses/base_500/deepseek-ai_DeepSeek-R1-Distill-Llama-8B.csv,disguising/model-responses/base_500/OpenGVLab_InternVL3-8B.csv,deepseek-ai_DeepSeek-R1-Distill-Llama-8B,OpenGVLab_InternVL3-8B
OpenGVLab_InternVL3-8B_vs_gpt-3.5,0.8092,3.25250501002004,2.523046092184369,6.679,disguising/model-responses/base_500/OpenGVLab_InternVL3-8B.csv,disguising/model-responses/base_500/gpt-3.5.csv,OpenGVLab_InternVL3-8B,gpt-3.5
gpt-3.5_vs_OpenGVLab_InternVL3-8B,0.8092,3.302,2.378,6.765,disguising/model-responses/base_500/gpt-3.5.csv,disguising/model-responses/base_500/OpenGVLab_InternVL3-8B.csv,gpt-3.5,OpenGVLab_InternVL3-8B
gpt-3.5_vs_meta-llama_Llama-3.2-3B-Instruct,0.8076000000000001,3.1963927855711423,2.276553106212425,6.396793587174349,disguising/model-responses/base_500/gpt-3.5.csv,disguising/model-responses/base_500/meta-llama_Llama-3.2-3B-Instruct.csv,gpt-3.5,meta-llama_Llama-3.2-3B-Instruct
meta-llama_Llama-3.2-3B-Instruct_vs_gpt-3.5,0.8076000000000001,3.224448897795591,2.402805611222445,6.401803607214429,disguising/model-responses/base_500/meta-llama_Llama-3.2-3B-Instruct.csv,disguising/model-responses/base_500/gpt-3.5.csv,meta-llama_Llama-3.2-3B-Instruct,gpt-3.5
deepseek-ai_DeepSeek-R1-Distill-Llama-8B_vs_gpt-4o,0.8063,3.402,2.663,6.792168674698795,disguising/model-responses/base_500/deepseek-ai_DeepSeek-R1-Distill-Llama-8B.csv,disguising/model-responses/base_500/gpt-4o.csv,deepseek-ai_DeepSeek-R1-Distill-Llama-8B,gpt-4o
gpt-4o_vs_deepseek-ai_DeepSeek-R1-Distill-Llama-8B,0.8063,3.206,2.066,6.681,disguising/model-responses/base_500/gpt-4o.csv,disguising/model-responses/base_500/deepseek-ai_DeepSeek-R1-Distill-Llama-8B.csv,gpt-4o,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
deepseek-ai_DeepSeek-R1-Distill-Llama-8B_vs_microsoft_Phi-4-mini-instruct,0.8016096579476859,3.279233870967742,2.529233870967742,6.359026369168357,disguising/model-responses/base_500/deepseek-ai_DeepSeek-R1-Distill-Llama-8B.csv,disguising/model-responses/base_500/microsoft_Phi-4-mini-instruct.csv,deepseek-ai_DeepSeek-R1-Distill-Llama-8B,microsoft_Phi-4-mini-instruct
microsoft_Phi-4-mini-instruct_vs_deepseek-ai_DeepSeek-R1-Distill-Llama-8B,0.8016096579476859,3.118712273641851,2.0321931589537225,6.331991951710261,disguising/model-responses/base_500/microsoft_Phi-4-mini-instruct.csv,disguising/model-responses/base_500/deepseek-ai_DeepSeek-R1-Distill-Llama-8B.csv,microsoft_Phi-4-mini-instruct,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
Qwen_Qwen2.5-VL-7B-Instruct_vs_deepseek-ai_DeepSeek-R1-Distill-Llama-8B,0.8001004016064257,3.209839357429719,2.139558232931727,6.605633802816901,disguising/model-responses/base_500/Qwen_Qwen2.5-VL-7B-Instruct.csv,disguising/model-responses/base_500/deepseek-ai_DeepSeek-R1-Distill-Llama-8B.csv,Qwen_Qwen2.5-VL-7B-Instruct,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
deepseek-ai_DeepSeek-R1-Distill-Llama-8B_vs_Qwen_Qwen2.5-VL-7B-Instruct,0.8001004016064257,3.274193548387097,2.596774193548387,6.501008064516129,disguising/model-responses/base_500/deepseek-ai_DeepSeek-R1-Distill-Llama-8B.csv,disguising/model-responses/base_500/Qwen_Qwen2.5-VL-7B-Instruct.csv,deepseek-ai_DeepSeek-R1-Distill-Llama-8B,Qwen_Qwen2.5-VL-7B-Instruct
microsoft_Phi-3.5-mini-instruct_vs_deepseek-ai_DeepSeek-R1-Distill-Llama-8B,0.7975000000000001,3.202,2.107,6.627254509018036,disguising/model-responses/base_500/microsoft_Phi-3.5-mini-instruct.csv,disguising/model-responses/base_500/deepseek-ai_DeepSeek-R1-Distill-Llama-8B.csv,microsoft_Phi-3.5-mini-instruct,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
deepseek-ai_DeepSeek-R1-Distill-Llama-8B_vs_microsoft_Phi-3.5-mini-instruct,0.7975000000000001,3.414,2.651,6.56425702811245,disguising/model-responses/base_500/deepseek-ai_DeepSeek-R1-Distill-Llama-8B.csv,disguising/model-responses/base_500/microsoft_Phi-3.5-mini-instruct.csv,deepseek-ai_DeepSeek-R1-Distill-Llama-8B,microsoft_Phi-3.5-mini-instruct
deepseek-ai_DeepSeek-R1-Distill-Llama-8B_vs_microsoft_Phi-4-multimodal-instruct,0.7950704225352113,3.283838383838384,2.581818181818182,6.310865191146881,disguising/model-responses/base_500/deepseek-ai_DeepSeek-R1-Distill-Llama-8B.csv,disguising/model-responses/base_500/microsoft_Phi-4-multimodal-instruct.csv,deepseek-ai_DeepSeek-R1-Distill-Llama-8B,microsoft_Phi-4-multimodal-instruct
microsoft_Phi-4-multimodal-instruct_vs_deepseek-ai_DeepSeek-R1-Distill-Llama-8B,0.7950704225352113,3.1350806451612905,2.048387096774193,6.327272727272727,disguising/model-responses/base_500/microsoft_Phi-4-multimodal-instruct.csv,disguising/model-responses/base_500/deepseek-ai_DeepSeek-R1-Distill-Llama-8B.csv,microsoft_Phi-4-multimodal-instruct,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
deepseek-ai_DeepSeek-R1-Distill-Llama-8B_vs_phi-4-multimodal-instruct,0.7937782805429864,2.7418981481481484,2.162037037037037,4.595842956120093,disguising/model-responses/base_500/deepseek-ai_DeepSeek-R1-Distill-Llama-8B.csv,disguising/model-responses/base_500/phi-4-multimodal-instruct.csv,deepseek-ai_DeepSeek-R1-Distill-Llama-8B,phi-4-multimodal-instruct
phi-4-multimodal-instruct_vs_deepseek-ai_DeepSeek-R1-Distill-Llama-8B,0.7937782805429864,3.110983981693364,2.3524027459954238,5.751716247139588,disguising/model-responses/base_500/phi-4-multimodal-instruct.csv,disguising/model-responses/base_500/deepseek-ai_DeepSeek-R1-Distill-Llama-8B.csv,phi-4-multimodal-instruct,deepseek-ai_DeepSeek-R1-Distill-Llama-8B
